Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
51,672487,,32.6875,,28.2667,,28.9444,,30.1,,26.2778,,24.4,,33.8,,34.625,,28.4,,27.8571,,32.5238,,33.7429,,42.25,,42.25,,42.84,,38.3889,,30.56,,29.5,,32.7,,38.4583,,41.8571,,44.8929,,44.5238,,46.2857,,43.5833,,38.0256,,40.0625,,35.7333
52,689285,,31.6875,,31.4667,,28.3889,,31.1,,27.2222,,23.5667,,33.0333,,34.5625,,28.4,,28.0714,,32.2143,,35.4857,,43.3611,,40.4286,,44.36,,38.6389,,31.28,,29.9,,33.1,,38.3333,,42.5429,,44.4107,,44.2381,,45.5238,,44.0521,,38.8718,,39.6,,35.9667
53,699271,,30.125,,28.6,,28.3056,,31.1,,26.7778,,23.9333,,34.5,,31.6875,,29.25,,28.5238,,32.2857,,35.0286,,42.3611,,40.8214,,41.8,,38.5556,,30.16,,29.5,,31.575,,37.3333,,42.9429,,44.875,,44.7619,,46.2857,,43.375,,38.4744,,39.075,,35.8667
54,723378,,32.9375,,29.7333,,28.2222,,30.15,,26.9722,,23.9333,,34.1667,,33.9375,,29.6,,28.5714,,33.8571,,34.4,,43.5556,,41.2857,,43,,40.2222,,30.96,,29.05,,32.425,,38.5417,,42,,43.5179,,45.3571,,44.5714,,43.9167,,38.5128,,40.475,,35.6667
55,733369,,32.75,,27.8,,28.3333,,29.75,,26.5,,23.4,,33.7667,,34.125,,28.95,,29.4048,,33.381,,34.0571,,44.6111,,41.4286,,43.08,,39.3889,,29.28,,29.4,,32.95,,36.875,,41.5714,,45.5,,44.881,,45.5238,,44.0104,,38.4615,,39.3875,,36.0222
56,743568,,31.625,,28.8,,28.4444,,30.55,,26.6944,,23.6667,,33.2333,,34.75,,30.1,,28.6905,,32.7143,,35,,43.0833,,42.1786,,43.6,,39.1667,,31.32,,29.8,,31.825,,37.4583,,41.0857,,45.75,,44.7857,,45.619,,43.6042,,38.6923,,39.7875,,35.1889
57,753706,,32.625,,30.4667,,28.8611,,30.35,,27.5278,,24.4,,33.7333,,35.6875,,31.05,,27.5476,,33.5,,33.9143,,43.8333,,40.9286,,41.36,,38.8333,,30.28,,29.1,,31.325,,38.8333,,41.6571,,44.375,,44.6429,,44.9048,,43.6042,,38.4615,,39.5625,,36.6889
58,763967,,33.8125,,29.9333,,27.4167,,31.2,,27.9722,,24.3333,,33.8667,,33.4375,,29.75,,28.8095,,34.1905,,34.7714,,43.3889,,41.2143,,43.8,,39,,30.2,,29.55,,31.95,,38.0417,,42.0571,,43.5714,,45.7381,,46.5714,,44.1042,,39.2436,,39.525,,36.4556
59,774405,,32.75,,28.2,,28.8333,,31,,27.2222,,24.8667,,32.9667,,34.375,,29.1,,28.9524,,33.8095,,34.1714,,44.3889,,40.25,,44.2,,39.4444,,30.68,,29.5,,32.15,,37.4583,,42.2571,,44.1964,,45.119,,46.6667,,44.4167,,39.3333,,39.4,,35.4444
60,784404,,32.8125,,30.6667,,28.75,,31.3,,26.8889,,24.7667,,34.8,,36.3125,,29.4,,29.0952,,34.3571,,33.7143,,44.75,,40.4643,,43.24,,40.1944,,29.44,,30,,31.975,,37.875,,43.2857,,45.1786,,45.0238,,44.7619,,44.2604,,38.9872,,39.725,,36.5
61,794404,,32.25,,30.2,,29.1111,,30.75,,26.2778,,23.7667,,32.5333,,33.4375,,28.45,,27.5,,33.8095,,34.1429,,44.6111,,39.8571,,42.84,,39.3889,,29.76,,30.025,,32.325,,36.875,,41.4857,,43.2143,,45.1905,,45.2381,,43.7292,,37.7949,,40.275,,36.1889
62,832126,,33.1875,,28.6,,28,,29.85,,26.9722,,24.3333,,34.1667,,34.0625,,29.8,,28.9048,,34.1429,,34.5429,,44.0833,,41.5,,43.44,,39.9167,,30.12,,29.525,,32.325,,38.4167,,41.7429,,44.5714,,45.619,,45.7619,,44.0313,,38.9487,,39.6125,,35.6111
63,847241,,34.125,,29.1333,,28.4167,,31.1,,27.1667,,23.9,,34.3,,34.1875,,30.55,,28.8571,,33.2619,,34.5143,,43.8056,,41.7857,,43.76,,39.25,,30.96,,30.625,,32.125,,37.75,,42.6,,44.75,,45.4762,,48.7143,,43.7917,,38.8718,,40.1,,35.5667
64,857232,,32.8125,,29.5333,,27.8611,,30.65,,26.75,,24.3667,,34.6333,,34.875,,31.1,,27.9524,,33.7143,,34.2,,45.2222,,39.8571,,43.32,,39.3333,,30.68,,29.9,,32.025,,37.9167,,41.8286,,43.625,,45.0238,,47,,43.3125,,38.3718,,39.825,,35.6667
65,867231,,32.375,,29.8,,27.6389,,31,,26.75,,24.4333,,34.6333,,34.375,,30.05,,29.1429,,33.6905,,33.9714,,44.5278,,41,,42.32,,40.6667,,29.76,,30.05,,31.8,,38.3333,,41.7143,,44.5357,,45.119,,44.2381,,44.7708,,38.8077,,40.6125,,36.1778
66,877232,,32.9375,,29.4,,28.6944,,31.8,,26.5278,,23.7333,,33.2333,,35,,30.25,,28.5714,,34.2857,,34.4,,45.3056,,40.6429,,42.32,,40.1389,,28.96,,28.6,,32.575,,38.0833,,42.2286,,45,,45.5952,,44.0952,,44.1042,,38.7436,,39.85,,35.0222
67,887230,,33.5,,28.5333,,28.7778,,31.95,,26.3889,,24.2667,,34.1,,35.1875,,31.15,,29.0714,,34.4524,,35.6286,,46.3889,,40.9286,,43.36,,40.0278,,30.4,,29.6,,31.575,,39.9583,,43.1429,,45.1607,,44.381,,44.9524,,43.6563,,39.0256,,39.675,,35.7222
68,897230,,33.0625,,28.9333,,28.3611,,32.5,,27.4167,,25,,35.7,,35.3125,,29.35,,28,,35.2143,,34.1714,,46.0833,,40.1786,,42.52,,39.5278,,29.64,,28.675,,32.025,,39.25,,40.7714,,44.9821,,46,,45.8095,,44.1146,,38.7051,,40.6625,,35.9778
