Frame,Time (ms),,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity ,,490/10(466.1) Mean Intensity 
56,743568,,32.9667,,32.9333,,40.9143,,40.7619,,48.7333,,55.0938,,40.9167,,23.9722,,28.2,,36.119,,43.6122,,30.8333,,27.2619,,34.5918,,19.3714,,16.0238,,17.375,,26.4286,,21.1042,,39.3333,,55.1429,,53.8095,,38.925,,40.551,,45.7614,,54.7778,,55.8667,,48.4921
57,753706,,34.0333,,32.6333,,40.1714,,41.9762,,48.5667,,54.8281,,40.6944,,22.7222,,27.3,,36.4524,,44.4286,,30.619,,26.0714,,34.5306,,18.8857,,15.6667,,16.8542,,26.0714,,21.2292,,40.4167,,52.5,,53.9524,,38.9125,,39.3469,,45.9432,,54.5556,,56.5333,,49.9524
58,763967,,35.1,,33,,40.2571,,40.4286,,49.1333,,56.3281,,41.4722,,23.4167,,28.5,,34.881,,44.2857,,30.0952,,27.0476,,34.7347,,18.7429,,16,,17.7917,,27.7857,,21,,39.2917,,56.2857,,54.4762,,39.75,,40.7959,,46.2159,,54.9028,,56.7556,,50.2698
59,774405,,34.5333,,32.1667,,39.8857,,41.4286,,48.0667,,56.2813,,41.6667,,24.1389,,27.5333,,35.5952,,44.1633,,31.0952,,27,,35.0204,,19.0571,,16.5952,,17.3333,,26.3571,,20.5,,40.0833,,54.4643,,52.5714,,39.7375,,41.2041,,46.2955,,55.1389,,54.2222,,49.0317
60,784404,,34.8667,,32.4667,,42.4286,,41.8333,,48.2,,55.9063,,41.6667,,23.4722,,28.5333,,36.5238,,42.9184,,30.8333,,27.2381,,35.2449,,19.5714,,16.9286,,18.25,,26.875,,20.9167,,39.9583,,55.3214,,54.9524,,40.05,,41.2857,,46.8295,,54.0556,,56.1333,,50.1905
61,794404,,33.5333,,32.5,,41.5143,,39.6429,,48.8,,55.5,,40.8056,,23.6944,,28.5333,,36.2619,,42.9796,,31.2857,,27.9524,,34,,19.5429,,16.1905,,17.0833,,27.1071,,20.5625,,39.9167,,54.75,,52.5714,,38.85,,40.6327,,46.625,,55.0833,,56.2,,49.4444
62,832126,,33.4667,,33.0667,,40.2,,42.1429,,47.8,,54.5625,,40.9444,,23.9167,,28.1333,,35.619,,42.449,,30.1429,,26.9524,,35.7347,,18.6857,,17.1905,,18.125,,26.375,,21.6042,,39.1667,,54.2143,,55.8571,,38.5,,40.6531,,45.9659,,53.2917,,56.8667,,49.746
63,847241,,34.2333,,34.3,,40.4857,,41.0238,,50.3,,56.0625,,40.1111,,24.6389,,27.9333,,35.7381,,41.7347,,31.2619,,29.0714,,35.6939,,18.5429,,16.7619,,18.2708,,25.5,,21.5417,,38.0417,,52.9286,,54.8571,,39.0375,,40.8571,,46.2273,,55.5278,,56.5333,,48.2381
64,857232,,35.2333,,33.4333,,39.9429,,40.619,,48.1667,,56.9688,,40.4444,,22.75,,28.8333,,36.4048,,40.7143,,29.8571,,26.619,,34.6122,,18.7143,,17.5714,,17.8125,,27.25,,19.8542,,39.6667,,54.1071,,57.8571,,39.4625,,39.9388,,45.7386,,53.75,,56.5778,,48.4127
65,867231,,33.5333,,35.1,,40.4571,,41.4286,,49.7,,56.1406,,40.5278,,24.1389,,28.5667,,35.6667,,41.2245,,30.7619,,26.3333,,34.9796,,19.5429,,15.619,,17.8125,,25.6964,,20.8542,,38.5417,,54.75,,56.4286,,38.2375,,40.4082,,46,,54.6667,,56.2667,,48.2063
66,877232,,34.8667,,35.8333,,40.5714,,40.6905,,50.5667,,57.0156,,42.1667,,24.3611,,29.5,,35.4286,,41.0408,,28.9762,,27.7619,,33.6735,,19.2,,16.2381,,17.0625,,25.9643,,20.5,,39.7917,,54.6786,,55.1429,,39.4,,40.5714,,46.1477,,54.375,,55.5333,,48
67,887230,,35.8,,34.0667,,42.0571,,40.5476,,49.7667,,55.6875,,40.4722,,24.3056,,28.6333,,37.5714,,41.0408,,30.0238,,27.5476,,34.7143,,19.2571,,15.8095,,18.125,,26.3929,,21.4583,,39.75,,52.4286,,57.381,,40.3375,,40.6531,,47.3068,,54.0278,,56.0667,,47.254
68,897230,,34.1,,34.3,,42.1143,,40.7619,,50.9333,,55.9688,,40.8611,,25,,28.6,,36.4762,,40.8367,,30.4286,,28.0952,,35.898,,18.8571,,15.7381,,17.9375,,25.8929,,20.5417,,38.0833,,51.6786,,56.9524,,39.625,,40.449,,45.9773,,53.9306,,56.2,,46.381
69,948651,,35.2667,,34.3667,,41.9714,,39.619,,51.2667,,57.1406,,41.8889,,25.1667,,29.8333,,36.7381,,39,,30.7619,,28.2381,,34.5102,,19.3714,,17.0714,,18.1458,,25.8393,,20.5625,,40.3333,,49.6429,,59.5714,,40.9875,,41.3673,,47.75,,54.6389,,56.5111,,47.619
70,958657,,35.8667,,34.3667,,42.0571,,38.619,,52.0333,,55.8906,,41.75,,24.6389,,30.0333,,37.0476,,38.2245,,30.7857,,28.4762,,33.9796,,19.2286,,16.7143,,18.5833,,25.0357,,21.2083,,39.5833,,48.8929,,58.5714,,41.425,,42.2449,,47.7841,,53.9861,,56.3778,,48.2222
71,968664,,35.9,,35.2,,40.2,,38.9286,,52.2333,,56,,42.5556,,24.5,,30.1667,,37.4762,,38.9796,,31.3095,,27.9524,,34.7755,,20.1429,,16.881,,18.4375,,25.6071,,21.625,,39.8333,,49.6429,,57.8095,,41.3,,43.0612,,46.7273,,54.8889,,56.4,,46.9841
72,978663,,37.6667,,35.3,,42.0286,,39.2619,,53,,56.375,,42.8611,,24.2778,,30.3333,,36.1429,,37.8776,,30.7143,,27.2143,,35.2245,,19.3143,,16.2143,,18.5417,,24.5536,,21.6667,,39.5833,,49.7143,,54.1905,,41.775,,42.9184,,47.5114,,54.5278,,57.2222,,47.6984
73,988663,,36.8,,32.5333,,41.2,,40.5476,,52.4667,,58.2656,,41.7222,,23.4167,,30.6,,36.5952,,39.3265,,30.5238,,28.1667,,33.9592,,20.4571,,17.0714,,18.6042,,26.1429,,21.2708,,39.25,,50,,56.4762,,41.5125,,42.5714,,47.2614,,53.2083,,57.7111,,47.9365
74,998665,,36.3,,33.3667,,40.7714,,38.2857,,52,,55.4531,,41.5556,,23.8611,,29.5,,36.4762,,38.2449,,30.9762,,28.119,,33.6122,,19.7429,,16.4286,,18.6667,,25.8036,,20.0625,,41.125,,49.7857,,58,,41.125,,43.898,,47,,54.2778,,57.2667,,46.4127
75,1008663,,36.2667,,32.8667,,40.7429,,38.881,,53.3,,57.1406,,41.3889,,24.5278,,30.2,,35.6905,,38.3673,,30.3571,,27.9524,,35.1224,,19.6857,,17.4286,,17.8542,,25.1786,,20.9792,,40.2083,,49.5,,56.9048,,40.9625,,43.3878,,47.4091,,53.3333,,56.8222,,46.6349
76,1018663,,37.8667,,33.3333,,41.2,,39.619,,52.0667,,57.4063,,42.6667,,24.6111,,29.6,,36.4762,,37.6735,,30.3095,,28.2381,,35.102,,19.4571,,16.0714,,17.9583,,24.5893,,21.4792,,40.9167,,48.9286,,57.5714,,41.5,,43.7959,,47.5682,,53.6667,,57.6444,,47
77,1028663,,36.1333,,34.0333,,41.4286,,38.881,,53.2333,,55.8125,,42.3611,,23.6111,,30.1667,,37.2619,,38.2041,,30.619,,28.4048,,35.102,,19.3143,,17.1667,,18.3125,,25.8571,,21.4792,,40.75,,50.3571,,57.0952,,41.825,,43.3265,,48.2727,,53.4861,,58.2444,,48.1587
78,1038662,,37.1667,,34.7333,,41.6571,,38.0952,,52.4333,,56.8906,,41.8611,,24.1667,,28.7667,,37.8333,,38.7347,,30.2857,,28.7381,,34.6531,,19.4571,,17.5952,,18.0625,,26.1964,,21,,40.2917,,50.8929,,56.5238,,41.7125,,42.7143,,47.9773,,53.1944,,58.7111,,46.6825
79,1048662,,38.8,,34.9,,40.8286,,40.119,,53.2333,,57.1094,,43.3333,,25.1944,,28.4333,,38.3095,,38.5918,,29.7857,,27.6905,,34.2653,,19.7143,,16.4524,,18.1667,,25.9286,,21.125,,40.7083,,50.2857,,56.7143,,41.5125,,42.8163,,48.2727,,52.6389,,56.6,,46.8413
80,1058661,,36.6333,,33.2667,,42.4857,,39.7857,,52.5,,57.7656,,41.8333,,24.2222,,28.9,,37.381,,38.8163,,30.0714,,27.7381,,34.3061,,19.5143,,16.8095,,18,,24.8929,,21.9792,,39.625,,51.1071,,56.9524,,40.9125,,43.6939,,47.6364,,52.9306,,58.1111,,46
81,1068661,,36.7667,,33.2,,41.3429,,38.1667,,53.1,,57.1094,,41.0556,,23.6667,,28.0333,,36.881,,39,,30.9762,,28.0476,,34.8776,,19.1143,,17,,17.9792,,25.1607,,20.0625,,40.1667,,52.2857,,56.7619,,41.275,,42.6122,,47.6591,,53.7639,,57.0667,,47.6032
82,1078661,,36.7667,,33.3667,,41.0286,,38.7857,,51.9667,,56.4531,,41.1667,,23.25,,29.1,,37.2857,,38.3469,,29.4048,,28.2619,,35,,18.9714,,16.9524,,18.3958,,25.125,,21.7292,,38.9167,,51.8929,,55.1905,,40,,43.5102,,48.2159,,54.1667,,56.9556,,45.8571
83,1088660,,36.9,,33.2667,,41.5143,,39.8333,,50.5667,,56.0938,,41.7222,,24.1389,,29,,36.381,,38.8571,,29.8095,,27.5238,,35.2041,,19.6,,16.8571,,17.75,,25.1071,,21.6042,,38.1667,,53.1429,,58,,40.3625,,42.0408,,47.3523,,52.8472,,57.4444,,46.7778
84,1098660,,35.8333,,34.1667,,41.6571,,38.4286,,50.6,,56,,42.9167,,23.75,,28.2,,37.8571,,38.4082,,30.1667,,28.1429,,35.4694,,18.7429,,17.119,,18.3125,,26.1429,,20.6667,,39.2083,,51.8571,,57.7143,,41.7125,,41.1224,,47.8636,,54.6389,,57.7778,,46.619
85,1108660,,37.5,,32.7,,43.3429,,37.7143,,50.9667,,57.7813,,43.2778,,24.6111,,27.2333,,36.6905,,39.6939,,29.1667,,28.0952,,35.8367,,20,,16.5238,,18.9375,,25.2679,,21.1042,,38.7083,,52.75,,56.3333,,40.4375,,42.3878,,48.8409,,53.1806,,57.6,,47.4603
86,1153750,,38.7,,33.8,,41.3143,,37.2381,,48.6,,57.6406,,42.8889,,24.2778,,30.0333,,36.619,,38.2041,,29.9286,,28.1429,,35.6122,,19.9429,,16.881,,17.2917,,26.5,,20.6042,,38.2917,,52.9286,,55.0476,,40.6125,,42.6531,,48.2614,,52.6111,,56.6444,,48.873
87,1163736,,49,,48.3667,,59.3714,,44.0952,,66.6667,,71.7344,,55.5278,,29.1111,,35.3,,46.1905,,42.102,,35.0238,,32.2619,,39.6122,,22.9429,,20.0952,,21.2917,,29.4821,,24.6875,,43.7083,,63.7857,,86.619,,53.9,,56.0204,,61.6818,,68.8056,,83.8222,,71.7619
88,1173735,,50.1667,,47.5333,,56.8571,,46.7619,,65.1667,,73.8281,,54.3611,,29.1111,,35.9333,,46.4762,,43.1837,,37.119,,33.0714,,39.6735,,23.0571,,20.381,,21.6458,,29.0357,,26.2917,,44.8333,,62.8214,,91.381,,53.1375,,55.3878,,61.6477,,68.1528,,79.6444,,70.6349
89,1183735,,47.8,,45.5333,,55.5143,,46.0714,,63.7333,,72.8281,,53.3056,,28.1667,,36.8667,,45.8095,,43.4286,,37.1429,,32.9286,,39.9796,,23.0571,,19.881,,20.625,,29.4464,,25.0625,,45.7917,,59.6071,,91.5238,,52.375,,55.1633,,60.3636,,68.2361,,77.8222,,69.5714
90,1193736,,49,,45.6333,,56.1143,,46.3571,,63.6667,,73.9375,,54.9444,,29.3056,,35.8,,46.0952,,42.6939,,36.1429,,33.5714,,39.4286,,22.4,,19.9048,,20.1875,,29.5357,,25.7917,,45.2083,,60.9643,,89.5238,,52.1875,,56.2449,,61.5,,66.9306,,77.2444,,70.1746
91,1203734,,48.8667,,43.0667,,56.8286,,45.1905,,63.3667,,74.9375,,54.5,,29.3333,,37.6667,,46,,43.6122,,36.0714,,34.9762,,39.6531,,23.2286,,20.9048,,20.4583,,29.0179,,26.4792,,46.8333,,60.75,,93.2857,,52.5875,,55.0816,,59.9318,,66.4306,,77.6889,,72.5079
92,1213734,,48.7,,43.4667,,56.7143,,45.2143,,63.0333,,73.2188,,53.6944,,30.25,,37.8,,45.0952,,42.9184,,35.9048,,33.3095,,39.7347,,21.5429,,20,,19.625,,28.9821,,25.1667,,46.4167,,58.8929,,91.1429,,52.1125,,56.2449,,60.3409,,67.6528,,78.9556,,71.0159
93,1223733,,48.7667,,46.3333,,54.9143,,46,,61.5,,74.2813,,54.25,,29.4444,,36.2333,,44.8571,,43.2653,,35.6429,,34.0238,,39.6939,,22.1429,,19.7381,,20.3958,,30.0714,,26.1667,,47.0417,,60.8571,,92.0476,,53.2875,,56.449,,60.5114,,67.6667,,77.8889,,70.5397
94,1233733,,50.1667,,44.7333,,57.7429,,47.0714,,61.0333,,75.1406,,54.1389,,30.2778,,37.0667,,46.7143,,44.4694,,36,,34.8095,,39.7551,,22.6286,,20.7143,,20.4167,,29.7143,,26.3333,,47.75,,61.2143,,93.8095,,53.175,,56.3265,,60.9091,,66.625,,78.0222,,72.9524
95,1243734,,50.6,,44.8333,,55.8571,,46.3333,,64.4,,73.8281,,54.1389,,28.4444,,36.8,,46.2857,,44.102,,34.8333,,33.119,,40.102,,22.5714,,19.7619,,20.7292,,29.7321,,26.3333,,49.25,,62.25,,95,,54.3,,56.9592,,61.6477,,68.0833,,79.3111,,72.8413
96,1253735,,51.6333,,43.5333,,55.7143,,46.5714,,62.9667,,75,,54.7778,,29.4167,,36.7667,,45.2381,,44.7755,,35.8571,,35.1667,,40.4082,,22.0571,,20.5,,20.125,,29.9107,,26.1667,,48.8333,,63.25,,93.5714,,52.7625,,56.2041,,61.4545,,67.2917,,78.3111,,71.7936
97,1263732,,51.0667,,44.3,,56.9429,,46.5238,,63.4667,,76.6406,,53.8611,,29.2778,,37.9667,,46.7143,,43.6531,,35.381,,33.8571,,40.7347,,22.2857,,20.3571,,20.125,,29.3929,,26.8542,,47.5,,59.9286,,93.9524,,54.325,,58.1837,,61.0568,,67.7222,,79.0889,,73.9524
98,1273733,,50.6667,,45.7333,,56.5714,,46.2619,,65.4,,76.9844,,55.5833,,28.8889,,37.3333,,45.2381,,43.4694,,35.5,,34.381,,40.5306,,22.9714,,20.2143,,21.5625,,30.7857,,25.9583,,48.8333,,62.5714,,95.1905,,54.1375,,58.2653,,61.9886,,68.5,,80.4667,,73.9683
99,1283731,,50.4667,,45.8667,,57.4857,,47.0238,,63.5,,76.8594,,54.3889,,28.8056,,36.3667,,46.4048,,44.8776,,35.8333,,33.5714,,39.7143,,21.7714,,19.2381,,20.8542,,30.4286,,25.8333,,47.5417,,62.6429,,95.8095,,54.6375,,57.5714,,62.1136,,68,,78.4667,,73.6349
100,1293731,,51.2667,,45.4333,,56.3714,,47.4762,,64.0333,,76.4688,,53.9167,,29.5278,,37.0667,,45.7857,,44.4082,,36.4286,,33.9524,,40.4694,,21.7429,,19.9524,,20.2917,,29.4107,,26.1667,,48.4167,,62.6071,,94.9524,,55,,57.7347,,61.4773,,68.9028,,78.9333,,73.0159
101,1303732,,51.8667,,45.9,,58.4,,47.5238,,65.7333,,76.0781,,56.3333,,29.9444,,37.7,,45.9762,,44.6735,,37.3095,,34.8095,,39.9592,,22.3143,,20.0952,,20.9167,,30.0893,,26.5,,47.5833,,62.5357,,96.2857,,54.825,,57.6531,,62.6023,,68.9444,,80.6444,,74.1905
102,1313730,,51.6333,,46.1333,,57.1714,,46.5952,,64.1333,,77,,54.5,,29.7222,,36.8667,,46.119,,45.0816,,36.0476,,35,,40.9184,,22.5143,,21.0714,,20.75,,30.6071,,26.9583,,51.2917,,62.8214,,94.381,,54.8375,,57.8776,,63.1477,,69.4583,,79.2889,,74.746
103,1323730,,51.3667,,47.2333,,57.8,,47.9524,,64.5333,,78.1875,,55.0833,,30.1111,,38.9667,,47.1429,,46.3878,,37.5952,,35.0476,,39.9184,,22.9143,,20.7857,,20.6042,,30.2321,,26.2917,,48.125,,63.9286,,93.4762,,55.025,,59.3878,,63.9205,,69.3611,,81.4667,,74.4921
104,1333729,,52.4,,46.2667,,56.6857,,48.381,,65.3667,,76.8281,,55.2778,,30.1667,,38.1667,,47.4762,,45.8776,,37.0476,,33.8333,,40.9592,,22.8857,,20.8333,,20.7708,,30.0714,,26.5833,,49.875,,65.8214,,95.1429,,55.6125,,60.5714,,63.4318,,70.7361,,80.6,,76.8571
105,1343729,,51.4,,46.4333,,57.4571,,47.8095,,65.7333,,77.3281,,55.0278,,28.3889,,37.8333,,47.4048,,45.4082,,36.881,,34.9762,,40.7143,,22.4,,20.7619,,21.0417,,30.5536,,26.8542,,49.4583,,65.6786,,95.6667,,56.0125,,58.898,,62.4205,,70.0556,,81.0889,,76.3175
106,1353729,,52.9667,,47.5333,,59.2857,,47.7381,,65.8667,,77.5313,,54.6389,,29.8056,,38.6333,,47.7619,,45.8163,,36.2619,,34.3333,,40.6327,,23.1714,,20.7857,,20.9167,,30.2321,,26.625,,49.25,,63.8929,,95.2381,,56.0875,,59.7347,,64.2045,,69.7639,,79.6444,,75.127
107,1363729,,54.9667,,47.4667,,59.1714,,49.0238,,65.4667,,78.1875,,55.6944,,30.4167,,37.0333,,47.2619,,44.7755,,35.6429,,34.5238,,40.7755,,22.6286,,20.6667,,20.375,,30.5536,,27.125,,49.875,,63.6786,,96.619,,56.325,,58.551,,63.4318,,69.4028,,82.5556,,76.0317
108,1373728,,52.9,,45.6333,,60.1429,,50,,66.8,,77.4063,,54.7222,,30.5556,,38.2,,46.4286,,45.551,,37,,34.7381,,39.4898,,23.2286,,20.8571,,21.3542,,31.0893,,27.375,,50.125,,65.4643,,92.619,,55.75,,59.7959,,63.5114,,70.5833,,81,,75.3492
109,1383729,,54.0333,,48.5333,,58.8286,,49.3333,,65.4667,,77.9688,,56.7778,,30.0556,,38.5,,46.8333,,47.0204,,36.8095,,34.0238,,41.5714,,22.6,,20.3333,,20.4167,,30.5536,,27.0417,,49,,65.8929,,95.0952,,56.0375,,60.102,,64.625,,70.9722,,81.0889,,77.5238
110,1393727,,53.9,,47.4,,60.2286,,48.8095,,65.6667,,78.2188,,56.3056,,30.6944,,38.9,,46.6429,,47.0612,,36.881,,35.5476,,41.6327,,23.3429,,20.5238,,19.9583,,30.6607,,27.4792,,49.7917,,64.8929,,95.381,,56.925,,60.102,,63.9773,,70.8611,,81.9556,,76.4127
111,1403727,,52.4,,46.6667,,59.4286,,49.5476,,67.6,,78.7813,,57.3056,,29.9722,,38.2,,47.6429,,47.2449,,38.0238,,34.2857,,42.2245,,22.7714,,19.8333,,21.4792,,31.9286,,27.2083,,51.7917,,66.5357,,96.5714,,57.4625,,61.5102,,65.2727,,70.3056,,81.8,,77.9683
112,1413726,,55.2,,46.1,,61.0286,,50.6429,,65.7333,,78.7031,,56.6389,,30.6111,,38.8333,,47.2143,,46.1633,,36.4048,,35.4048,,41.1429,,23.6,,20.8571,,21.2292,,30.9464,,28.0833,,49.4167,,67.1786,,97.0476,,57.9125,,61.0816,,66.125,,72.25,,82.0444,,78.127
113,1423726,,53.1,,48.8,,59.7429,,49.8333,,66.6333,,79.0156,,56.3056,,30.1389,,37.0333,,47.6429,,46,,37.1429,,35.2381,,40.7551,,22.6857,,20.5476,,20.3958,,32.4107,,27.875,,49.7083,,65.6786,,95.7619,,57.7875,,59.7755,,65.1591,,71.7222,,83.0444,,76.2222
114,1433726,,54.7,,47.1,,58.8,,49.7619,,68,,78.75,,55.5,,30.5833,,38.9667,,47.4048,,46.7143,,37.0714,,35.881,,41.9388,,23.1714,,21.0476,,20.7083,,32.1071,,27.3542,,48.875,,66.9643,,98.8095,,58.3875,,60.5306,,65.2614,,71.5,,81.9556,,76.3333
