Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
71,816495,,15.7464,,14.3168,,16.5851,,20.1608,,25.7813,,17.2772,,20.6789,,19.5344,,17.9044,,16.7258,,17.5252,,26.4263,,14.8306,,14.3156,,14.5147,,13.9405,,14.7506,,19.9408,,14.7822,,15.3562,,16.6447,,16.7617,,14.7147,,15.4656,,17.5216,,15.7507,,11.8236,,13.3936
72,826495,,15.456,,13.8781,,15.696,,16.5695,,19.1296,,17.2556,,17.1945,,19.5108,,15.9504,,19.9723,,16.1233,,17.4646,,14.4561,,15.2773,,15.0595,,14.1985,,14.3736,,18.5989,,13.9833,,14.9529,,16.5538,,15.472,,14.6639,,16.2109,,17.8738,,15.8994,,11.9872,,13.6056
73,836496,,17.7887,,14.353,,16.7361,,15.1804,,21.6724,,16.2756,,18.2341,,23.7253,,15.8961,,18.493,,22.5998,,18.094,,13.6735,,15.9078,,15.4761,,14.0399,,15.3657,,20.8709,,14.5221,,16.3127,,15.6144,,15.9906,,15.1465,,18.2539,,17.2268,,16.256,,12.6558,,13.28
74,846494,,15.879,,14.0702,,14.5441,,22.0181,,23.7107,,15.8205,,22.3327,,18.9025,,17.0071,,21.7072,,16.146,,22.541,,13.1204,,14.207,,15.4384,,14.1645,,15.2855,,19.9609,,15.2281,,16.7527,,18.2782,,15.7354,,15.9325,,16.8334,,18.259,,16.3038,,11.6782,,14.4559
75,856494,,16.1852,,14.4132,,16.4193,,15.6332,,19.0654,,17.1963,,17.3156,,20.7125,,19.6076,,16.8694,,16.2407,,21.8257,,13.778,,14.9181,,15.5334,,14.7557,,15.4252,,18.7039,,15.6481,,18.4725,,18.4945,,14.7439,,14.8683,,18.1623,,17.7763,,16.5606,,12.8167,,13.1651
76,866493,,15.9516,,14.3396,,15.273,,16.4237,,17.6303,,15.3746,,20.4301,,22.7212,,16.5217,,17.1414,,16.8926,,18.0891,,14.2768,,14.2997,,15.1179,,14.826,,14.9182,,17.1498,,15.2497,,17.9639,,17.6216,,15.7547,,14.6322,,18.5679,,16.149,,16.134,,12.5688,,13.4009
77,876493,,17.3667,,14.8051,,15.2392,,17.1611,,19.4916,,17.4105,,16.7413,,22.8243,,18.3944,,16.2309,,17.3761,,24.1629,,13.8919,,14.5559,,16.0045,,14.4759,,14.8811,,19.9571,,16.2269,,17.4118,,15.7559,,15.1813,,15.3749,,17.982,,17.1619,,16.7537,,13.3406,,13.7968
78,886493,,18.4967,,14.5299,,15.9008,,15.2221,,19.8576,,16.9693,,15.2716,,20.1733,,16.595,,18.149,,19.3541,,16.8239,,13.9954,,14.3924,,14.4781,,14.3693,,14.4453,,17.8596,,14.6069,,17.8919,,20.6344,,15.5547,,15.2889,,16.7639,,18.4284,,16.295,,12.0315,,14.1281
79,896493,,16.5433,,13.7701,,17.6275,,16.5581,,19.0471,,16.4791,,17.8725,,30.1912,,17.7366,,17.0863,,19.1633,,19.2804,,14.4593,,14.8136,,16.356,,14.4561,,14.4813,,17.7579,,14.0113,,18.801,,17.0597,,15.2746,,15.9445,,18.0521,,17.2949,,16.0435,,12.5357,,13.5068
80,906492,,16.5684,,13.9043,,14.6454,,15.132,,16.9053,,16.9719,,17.5805,,22.6215,,16.8613,,19.9899,,19.0865,,19.5224,,14.9757,,14.9993,,17.1161,,14.2594,,14.0306,,16.0254,,13.753,,19.0699,,17.3668,,17.4229,,14.4483,,16.6101,,17.8928,,18.7641,,12.7219,,13.6075
81,916492,,17.4189,,13.9384,,16.2143,,16.0266,,25.3553,,16.6872,,17.1874,,24.9506,,16.1321,,18.6711,,15.6169,,17.6931,,14.292,,14.5315,,16.1954,,14.7231,,13.746,,22.0745,,14.6176,,17.5697,,16.6368,,15.4247,,15.4061,,18.041,,17.3996,,17.4326,,12.5612,,13.6613
82,926492,,15.8519,,13.8894,,14.7525,,14.636,,18.2817,,16.4684,,16.7303,,21.4784,,19.7025,,16.4016,,20.1971,,19.885,,15.067,,14.2292,,16.9529,,14.7754,,15.1569,,18.2015,,14.0632,,17.797,,15.3992,,15.1445,,15.2436,,17.5782,,17.3788,,17.1367,,12.2082,,13.3475
83,936493,,16.6953,,13.8572,,15.3452,,16.7984,,22.811,,15.0818,,22.2455,,18.305,,15.8279,,22.7896,,18.553,,18.2329,,16.1103,,15.1431,,17.0364,,14.8252,,14.7512,,16.1599,,13.7001,,17.4029,,15.5185,,15.1808,,15.0251,,17.1708,,17.3357,,15.3525,,12.0719,,13.584
84,946492,,15.8713,,14.0395,,14.5463,,15.8042,,19.7755,,16.0266,,17.9573,,20.4496,,16.891,,16.1371,,14.9129,,16.3968,,14.473,,15.4906,,16.0461,,14.7608,,14.2468,,15.9764,,14.2106,,17.7727,,16.6163,,15.7178,,14.8079,,16.8581,,16.5089,,16.3129,,13.1705,,13.564
85,956503,,16.3607,,14.5095,,14.634,,14.6181,,18.4938,,15.7953,,16.7713,,18.5095,,17.0503,,19.8969,,19.0148,,16.8868,,14.3947,,14.8459,,16.5231,,13.7186,,15.0507,,16.8116,,13.6878,,17.3721,,15.4702,,15.3439,,14.3075,,16.9496,,15.9937,,16.6701,,13.1214,,13.1267
86,966499,,15.5192,,13.7551,,15.9752,,20.1681,,23.9507,,16.7219,,19.4184,,21.7176,,16.893,,17.9004,,22.9489,,15.7322,,15.3085,,15.528,,17.5994,,14.9213,,14.7126,,18.856,,14.1405,,17.1608,,16.0438,,15.3439,,14.5257,,16.2939,,17.2904,,16.2818,,11.9017,,13.2809
87,976499,,15.2489,,13.806,,16.6214,,21.8477,,19.9277,,17.57,,18.3363,,21.6907,,15.8547,,18.6139,,21.4035,,18.8867,,13.2289,,13.8241,,15.5957,,13.2104,,13.9797,,17.4848,,14.0451,,16.914,,16.8255,,14.2224,,15.5444,,17.0016,,17.1141,,16.0547,,11.9636,,14.0189
88,986497,,14.0682,,13.6549,,14.6856,,17.0393,,18.5991,,14.5717,,19.4852,,23.4929,,16.9444,,17.463,,16.5956,,16.233,,15.6273,,14.6971,,16.2786,,13.6354,,14.4488,,16.6093,,14.1779,,17.0389,,15.7762,,15.788,,13.5979,,15.701,,16.2169,,16.3988,,11.8295,,13.3035
89,1026043,,12.0725,,12.5975,,14.2099,,12.4624,,16.2832,,13.7076,,15.7075,,16.8971,,12.8802,,13.9713,,13.6834,,16.4208,,13.0419,,12.251,,13.078,,11.7905,,11.381,,13.0706,,11.9819,,13.7542,,12.3684,,12.7257,,11.8625,,14.0251,,13.617,,13.462,,11.4138,,11.8783
90,1036028,,11.7334,,12.7751,,13.8196,,13.228,,16.3605,,13.7821,,13.6262,,18.1238,,12.6109,,14.2659,,13.8538,,15.4268,,13.0017,,11.8616,,13.4648,,12.2257,,12.2377,,15.0787,,12.5412,,14.1381,,13.2635,,13.1011,,12.6381,,13.5684,,14.1128,,13.258,,12.309,,12.4478
91,1046026,,12.9834,,13.3737,,12.9566,,12.568,,15.9098,,14.3474,,13.6802,,15.7923,,13.0489,,13.5781,,14.9579,,14.6882,,13.2848,,12.9016,,12.7464,,12.1661,,12.5095,,13.6512,,12.8383,,13.4958,,12.8881,,13.4326,,12.614,,13.9972,,14.1092,,13.5574,,12.3,,12.9148
92,1056026,,13.4775,,13.6783,,12.9837,,13.4611,,15.1339,,13.8766,,14.9423,,16.3313,,12.6965,,12.9302,,13.9046,,15.8933,,12.8254,,12.7318,,13.1234,,11.654,,12.4249,,12.9391,,13.2546,,13.9283,,12.5741,,13.4485,,12.1315,,14.1044,,13.732,,14.2452,,13.0593,,12.295
93,1066027,,13.8844,,13.5775,,13.5294,,12.609,,16.778,,14.1175,,14.7242,,17.1887,,12.8149,,13.919,,13.6114,,15.0222,,13.2051,,13.2678,,12.4882,,12.7204,,12.7329,,13.7962,,12.6402,,13.0171,,12.3841,,13.5746,,12.4671,,13.4222,,13.6429,,13.8094,,13.0803,,12.8966
94,1076025,,11.9903,,13.3768,,12.834,,12.8693,,17.1417,,14.6357,,14.5798,,16.4263,,12.9976,,13.0894,,13.9943,,15.7811,,12.9981,,13.096,,12.1858,,12.3142,,12.2473,,13.2907,,13.0666,,13.187,,12.5299,,13.4728,,12.8615,,13.6569,,13.9046,,14.0393,,13.6268,,12.9926
95,1086025,,13.1447,,13.5069,,12.9231,,13.3364,,15.2075,,14.0056,,15.9796,,16.6456,,13.1561,,13.8737,,13.8181,,14.2512,,14.0674,,12.8543,,12.9391,,12.2521,,12.0615,,13.1735,,12.9852,,12.7204,,13.0269,,13.4208,,11.9975,,13.7848,,14.5434,,13.6937,,13.2434,,12.6908
96,1096024,,13.1236,,13.8059,,12.966,,13.083,,17.1674,,14.2442,,15.6639,,19.1983,,12.5144,,12.9656,,14.1761,,15.5904,,13.2972,,12.9667,,12.9088,,11.7479,,12.0051,,13.7791,,12.2863,,13.5223,,12.6854,,12.8529,,11.9568,,14.1219,,13.8216,,13.8656,,13.7829,,13.1173
97,1109472,,12.9566,,14.1745,,13.3011,,12.7837,,16.1171,,13.9386,,15.002,,17.5637,,12.8143,,13.3152,,15.6615,,15.5674,,13.1885,,12.6843,,12.6396,,12.5336,,12.349,,13.3862,,12.9412,,12.8033,,12.8881,,13.4968,,12.3004,,13.4393,,15.0492,,14.164,,12.3241,,13.2339
98,1119446,,13.1823,,14.6047,,13.903,,14.3367,,16.0648,,14.5114,,16.7076,,17.7779,,13.6709,,13.2584,,14.43,,14.8577,,13.8593,,13.4448,,12.7227,,13.1751,,12.773,,13.5706,,13.3728,,12.5974,,12.7483,,13.0297,,12.3056,,13.5307,,15.2356,,14.2609,,13.4561,,14.0253
99,1156424,,13.3581,,13.8322,,12.996,,13.8991,,15.8693,,14.5073,,14.7768,,17.9475,,13.6874,,12.3582,,14.0562,,14.6859,,13.7151,,13.1546,,12.8582,,12.0864,,13.1347,,14.0274,,13.3389,,12.7598,,13.2658,,13.1345,,12.7583,,13.2183,,14.1085,,14.6208,,13.4945,,13.3364
100,1166412,,13.4484,,13.9011,,13.3328,,13.0898,,16.3322,,13.4693,,15.0442,,18.2773,,12.9644,,12.6538,,14.3079,,16.9991,,14.2563,,13.4588,,12.5565,,12.1821,,12.9941,,13.2135,,13.2122,,12.5793,,13.5455,,12.9979,,12.5381,,13.073,,14.4123,,13.466,,12.8365,,13.1957
101,1176413,,12.9068,,13.9707,,13.0412,,12.9485,,16.7415,,15.1873,,16.3816,,18.1884,,12.8922,,12.9564,,13.421,,15.2294,,13.6464,,13.546,,12.3835,,12.0116,,12.9469,,13.9702,,13.5419,,12.8991,,13.0022,,12.4606,,12.3918,,13.7424,,15.1458,,14.3479,,12.964,,12.9709
102,1186414,,12.7033,,14.4605,,13.1298,,13.5297,,15.6086,,14.2318,,15.7251,,20.7578,,12.97,,12.7389,,15.0712,,15.9112,,13.6254,,12.7232,,12.7506,,11.8639,,12.8785,,14.6159,,13.6813,,12.1824,,12.8255,,13.0696,,11.938,,13.5346,,15.4506,,14.1729,,12.8163,,13.6767
103,1196404,,13.348,,14.0299,,13.8687,,13.3113,,15.9315,,13.8328,,14.6809,,19.0687,,13.2943,,13.2781,,13.9627,,13.9563,,13.8293,,13.3434,,12.3065,,11.7867,,12.3182,,13.372,,13.5009,,12.8194,,12.5945,,12.6451,,12.1113,,13.9395,,14.74,,14.1018,,13.1699,,13.3953
104,1206403,,13.6121,,14.4073,,12.9018,,14.3578,,15.941,,14.2755,,15.6285,,19.1537,,12.7816,,12.2125,,14.0307,,14.7797,,13.7747,,13.4866,,12.7513,,12.1251,,13.2575,,14.3912,,13.5063,,12.6499,,13.9809,,13.3026,,12.1021,,13.2242,,15.1341,,14.1861,,13.1174,,12.7999
105,1219885,,13.1415,,14.1301,,13.4362,,13.1384,,14.8117,,14.4826,,15.0597,,16.9187,,13.3192,,13.5184,,14.4169,,16.3787,,13.7651,,13.3967,,12.206,,12.3379,,13.2436,,14.2506,,13.8516,,12.7105,,13.1295,,13.1916,,12.1996,,13.3919,,14.6434,,14.598,,13.5264,,13.7636
106,1229871,,13.1395,,14.1206,,13.7759,,13.8114,,16.8908,,13.8171,,16.5139,,18.9773,,12.3033,,13.855,,14.7997,,14.767,,14.25,,13.1878,,12.4699,,12.0423,,12.9157,,14.0747,,13.2343,,12.7308,,12.9915,,13.0973,,12.3958,,13.2734,,14.5888,,13.6643,,13.1488,,13.6838
107,1239879,,12.7159,,13.8211,,13.0678,,12.7929,,15.359,,14.4396,,15.4738,,16.5347,,12.8317,,12.9018,,14.9839,,15.3049,,13.958,,12.9305,,12.7964,,11.7764,,13.0158,,13.7752,,12.8394,,11.9465,,12.9577,,13.1287,,12.078,,13.0467,,14.3365,,13.87,,13.9462,,13.4423
108,1249870,,13.7636,,14.6682,,15.4138,,13.6899,,15.8934,,14.1664,,16.6819,,16.4812,,12.1965,,13.3144,,14.6617,,15.324,,14.249,,13.3751,,12.0915,,11.7622,,13.0876,,14.4538,,14.1227,,12.5992,,13.394,,12.543,,12.3911,,13.1273,,14.7233,,14.4003,,13.1586,,13.8335
109,1259871,,13.4382,,13.9706,,13.6574,,14.5766,,18.1477,,14.7218,,14.7595,,18.5927,,12.7471,,13.2583,,18.5662,,15.9262,,13.5438,,13.2791,,12.5584,,12.3409,,13.1415,,13.898,,13.2303,,12.3494,,13.8591,,12.9779,,12.3051,,13.8789,,14.6726,,14.6445,,13.3235,,14.0887
110,1269869,,13.4778,,14.0892,,12.9606,,12.9165,,15.3314,,13.6296,,14.5518,,16.3271,,11.9403,,12.6961,,13.3803,,15.2465,,13.2533,,13.5064,,12.4879,,12.2462,,12.9578,,14.3618,,13.4591,,12.1041,,12.9883,,13.039,,12.0613,,13.2842,,14.328,,14.6053,,13.5869,,13.4965
111,1279869,,13.3535,,13.934,,13.982,,13.1055,,15.7722,,14.9293,,15.8515,,17.8766,,12.3591,,12.9479,,14.1278,,14.6443,,13.0734,,13.556,,12.5565,,12.333,,12.9265,,13.9775,,13.7622,,12.3746,,13.1225,,12.4719,,12.0171,,13.4245,,14.7236,,14.3406,,13.6001,,13.3357
112,1289869,,12.9629,,14.1511,,13.7755,,12.7892,,16.4309,,14.5132,,15.4952,,19.8737,,12.8645,,13.7278,,14.4151,,17.4493,,13.4927,,13.3242,,13.0407,,12.9458,,13.2979,,14.5979,,13.8782,,12.7455,,13.0517,,12.6847,,12.2494,,13.7079,,15.0074,,14.2022,,13.3907,,13.7683
113,1301577,,13.3967,,13.8103,,13.1404,,14.3672,,15.3413,,14.9719,,16.6665,,19.7247,,12.6078,,12.9806,,15.0057,,16.3277,,13.4992,,13.7356,,12.3287,,11.7953,,12.813,,13.6783,,13.3159,,12.6337,,13.3061,,12.6541,,12.3246,,12.9512,,15.019,,13.9968,,12.4007,,13.5001
