Frame,Time (ms),,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity ,,Mean Intensity 
67,888127,,28.2405,,30.4044,,25.6055,,27.3813,,28.8027,,26.0086,,29.1295,,31.966,,33.6896,,23.9598,,24.0608,,28.564,,27.2307,,29.3747,,23.8546,,30.8739,,25.3052,,31.6497,,18.2236,,23.8697,,25.9614,,16.5298,,28.4226,,37.0264,,26.7055,,30.5943,,24.7054,,40.5041
68,898127,,30.9333,,34.3478,,28.2952,,31.7224,,29.4689,,26.5773,,32.4472,,36.269,,34.2658,,27.6052,,27.1863,,28.5482,,28.4027,,26.999,,31.4039,,44.7938,,34.3572,,32.2627,,17.7054,,30.428,,26.7593,,18.368,,33.3882,,38.8012,,30.9993,,30.9826,,29.9315,,48.4492
69,949548,,42.1004,,41.9169,,34.5023,,36.5523,,36.0859,,30.3278,,42.0712,,47.8731,,64.0586,,45.7746,,25.9229,,36.892,,39.7305,,37.2764,,40.0243,,35.1209,,43.3138,,28.5953,,21.8892,,27.0527,,28.6704,,19.4249,,42.0763,,46.8893,,34.8534,,29.9999,,38.7729,,44.7606
70,959575,,40.9531,,42.7017,,33.608,,35.9813,,35.706,,30.2689,,44.398,,44.4411,,41.706,,42.1516,,25.9018,,34.3038,,39.8405,,30.0385,,34.9249,,37.2927,,45.4285,,36.7388,,21.0514,,34.0304,,29.1016,,19.2195,,39.5807,,49.159,,33.3656,,28.212,,40.3816,,44.6588
71,969562,,36.1239,,43.3674,,33.8561,,37.1813,,36.009,,29.4887,,41.6554,,38.7813,,50.2898,,47.7203,,26.8316,,36.0084,,38.7773,,40.082,,39.9721,,26.553,,38.9284,,31.0693,,21.5447,,33.3996,,32.4904,,19.5064,,39.5919,,47.2494,,33.9742,,28.3729,,40.2666,,45.142
72,979560,,39.4763,,39.5161,,32.8982,,39.0551,,33.732,,29.5958,,40.8352,,40.0405,,42.9291,,49.2593,,26.1734,,34.5121,,36.3933,,32.786,,33.8621,,35.3469,,55.5933,,39.7009,,19.4186,,31.9474,,32.0665,,17.696,,37.8983,,47.8463,,34.5521,,28.4168,,37.2442,,41.4876
73,989560,,35.3883,,37.5385,,31.3947,,29.0553,,31.8273,,29.105,,38.4879,,39.916,,41.8091,,39.5457,,30.9325,,34.9571,,35.3386,,35.7021,,30.0724,,29.5676,,38.3554,,34.3047,,18.3859,,31.7195,,24.9515,,17.8497,,35.0772,,46.9299,,32.4962,,26.7048,,35.421,,39.508
74,999562,,33.4513,,37.1413,,29.5349,,31.2552,,33.8828,,27.8228,,36.2146,,29.6257,,38.7891,,37.6105,,27.0028,,37.01,,34.0042,,34.1446,,39.1928,,27.9079,,44.6392,,30.0604,,17.6878,,28.5705,,26.574,,18.8074,,32.6856,,46.4033,,30.5911,,27.5665,,34.8116,,34.5561
75,1009560,,32.8716,,37.8769,,29.404,,36.9889,,32.3856,,28.6014,,35.9751,,31.064,,37.4323,,33.9986,,24.0392,,33.2294,,37.6212,,37.8502,,50.6981,,36.6736,,50.7999,,36.0291,,16.4973,,26.8761,,29.9626,,17.1439,,29.4801,,42.8157,,31.0799,,26.7015,,35.2927,,33.1016
76,1019560,,33.6262,,35.5164,,28.1618,,32.1172,,32.7013,,26.9317,,39.2359,,36.2767,,36.2984,,29.6496,,26.6234,,31.3795,,33.8048,,31.2778,,25.8384,,29.7791,,42.1567,,29.5051,,16.2046,,30.1301,,29.8907,,15.441,,26.1022,,39.1321,,27.4771,,26.4755,,32.7088,,32.7745
77,1029559,,33.7374,,33.7471,,26.9103,,26.5106,,30.9288,,25.668,,35.6729,,28.5469,,34.7988,,30.5242,,27.1593,,35.153,,31.6016,,32.4432,,30.3062,,33.3733,,36.38,,31.37,,15.1785,,27.3135,,24.4528,,15.9354,,23.5093,,35.9934,,26.3893,,25.5692,,32.882,,32.5825
78,1039562,,31.4024,,35.9845,,25.9388,,27.3458,,29.6632,,23.9263,,28.9229,,30.031,,31.1881,,28.0574,,29.1477,,30.92,,32.8725,,29.2088,,37.6994,,39.4604,,32.265,,31.6506,,14.1776,,22.9882,,24.2975,,13.8676,,21.6737,,34.731,,23.7865,,25.8473,,30.9324,,30.1022
79,1049562,,26.5234,,31.1329,,26.0337,,29.7319,,29.8098,,21.7041,,27.9619,,26.2431,,29.1327,,26.2135,,26.9116,,32.4492,,32.2615,,31.0037,,27.2114,,27.7412,,32.9211,,25.7823,,14.015,,24.2753,,24.5862,,13.9827,,19.5539,,31.6706,,21.6573,,25.9443,,30.2424,,27.7261
80,1059561,,25.7031,,29.4398,,24.7588,,25.6147,,26.663,,20.1533,,26.1272,,28.5605,,26.2553,,24.3666,,23.2629,,32.184,,26.0833,,28.3877,,23.1191,,26.1106,,29.5739,,29.7313,,14.0708,,23.5515,,24.5071,,15.2952,,18.6895,,27.6936,,20.6872,,23.7291,,26.5382,,25.8635
81,1069561,,22.9545,,27.4087,,25.0565,,22.7362,,24.8274,,20.4404,,28.8568,,30.1781,,21.6673,,22.177,,28.2312,,29.0175,,26.4492,,25.1348,,42.2173,,28.5239,,23.3171,,34.1102,,12.9411,,25.0621,,24.6646,,13.6813,,17.6146,,25.6238,,18.9776,,25.9028,,25.0479,,24.6476
82,1079561,,19.9723,,27.2809,,23.4353,,23.387,,21.5947,,19.0572,,24.5051,,21.4384,,20.8261,,21.1645,,26.607,,27.4428,,23.5132,,23.2057,,24.9446,,24.9422,,25.0027,,25.6612,,13.8605,,21.1234,,24.075,,12.2829,,16.9273,,21.9463,,17.5416,,23.6933,,24.4282,,22.7983
83,1089560,,18.5686,,26.637,,22.0907,,22.4773,,20.5933,,18.5209,,24.3224,,21.7868,,18.396,,19.7735,,25.865,,26.6944,,20.9952,,22.9433,,23.4823,,22.1523,,26.8208,,19.5099,,13.9243,,20.9313,,21.5007,,12.2993,,17.288,,19.4563,,17.3938,,24.9492,,22.2235,,21.5749
84,1099560,,16.5317,,24.4048,,20.8903,,22.4176,,19.1413,,17.1165,,21.0244,,23.8176,,17.9033,,18.5165,,28.0016,,24.5714,,19.3609,,19.6951,,23.5364,,20.1037,,24.3405,,23.9623,,12.425,,19.2055,,20.6328,,10.8668,,16.3425,,17.8839,,16.1571,,23.864,,21.3157,,21.5699
85,1109560,,15.6784,,22.5233,,20.6843,,20.973,,17.3383,,16.2632,,23.6448,,16.3653,,16.2432,,17.9491,,30.2372,,26.2187,,20.1359,,19.3775,,26.6687,,19.4262,,24.5847,,25.7572,,11.904,,20.4625,,22.8158,,10.8448,,15.359,,16.7239,,15.5204,,23.3997,,19.8034,,20.1764
86,1154650,,10.9636,,14.968,,16.3146,,17.9715,,14.3399,,14.1803,,16.2826,,13.8117,,13.678,,16.2203,,26.2168,,18.6461,,14.3303,,14.0817,,19.8763,,17.4557,,21.0224,,21.3052,,10.7735,,20.3366,,17.2988,,9.1773,,13.806,,14.4915,,13.0199,,19.4203,,14.1748,,16.5166
87,1164628,,11.4605,,13.577,,14.8381,,16.7536,,13.2746,,14.2274,,14.9787,,13.9382,,12.931,,15.2071,,26.1757,,17.9757,,13.7549,,12.9394,,18.1287,,18.9869,,20.3678,,17.5236,,11.0802,,18.242,,15.4249,,9.1767,,13.0588,,12.8967,,12.7793,,16.4226,,13.018,,16.4503
88,1174627,,11.0418,,13.3214,,14.4427,,16.5682,,13.4785,,14.9615,,14.8398,,12.5788,,12.8894,,16.9477,,20.5371,,17.1849,,14.3476,,13.725,,17.9613,,17.8547,,22.1533,,20.4781,,10.96,,18.3812,,14.7955,,9.5634,,13.3598,,13.0116,,13.1812,,16.3686,,12.7793,,17.0493
89,1184626,,11.2621,,14.1079,,14.2673,,16.6662,,13.6716,,14.8556,,14.4742,,11.4515,,12.5925,,16.2327,,21.5916,,17.0156,,13.9118,,13.4971,,15.0082,,15.1578,,18.0326,,17.4391,,11.2265,,20.3329,,15.4649,,9.6881,,12.8103,,12.6601,,13.143,,15.7437,,12.3385,,17.0318
90,1194627,,11.5685,,14.0397,,13.1366,,16.7857,,13.6484,,15.4321,,14.6877,,12.1353,,13.0393,,16.7101,,20.9772,,15.2769,,13.7151,,12.8153,,16.1786,,16.3657,,20.3787,,16.8711,,11.3475,,18.6906,,15.5688,,9.9381,,14.3209,,12.4162,,12.8061,,14.8061,,12.4795,,16.6703
91,1204625,,10.9785,,12.6375,,13.3477,,18.4071,,13.5796,,15.5719,,15.2195,,12.243,,12.821,,16.4722,,22.5757,,15.4333,,13.9132,,13.064,,16.1329,,19.1424,,22.5813,,16.9445,,11.8465,,19.8152,,14.276,,9.7347,,13.9137,,12.7893,,13.1404,,14.6355,,11.8819,,17.2164
92,1214625,,11.1518,,12.6075,,13.1032,,17.8823,,13.3995,,15.4464,,13.9794,,13.0037,,12.7481,,16.5767,,26.141,,14.5004,,16.7271,,12.9663,,14.6934,,19.3601,,19.6284,,16.8661,,11.3151,,20.5565,,14.5633,,9.8143,,13.805,,12.2671,,13.1643,,13.9884,,12.269,,16.4827
93,1224624,,10.9955,,12.2907,,13.1336,,14.5223,,12.9669,,15.561,,13.7887,,12.9161,,12.3058,,16.7302,,17.9967,,15.1348,,13.9633,,12.769,,14.2649,,17.5339,,24.1831,,19.2645,,11.4353,,20.0636,,14.2128,,9.7393,,13.5799,,12.3961,,13.0202,,14.0409,,11.8067,,16.8144
94,1234624,,11.3552,,12.1085,,12.6917,,15.5488,,12.8342,,15.8687,,14.3274,,12.1541,,12.0848,,15.5079,,20.3794,,14.6253,,14.4599,,12.5008,,13.6669,,16.6878,,20.7848,,19.3728,,11.3385,,17.9776,,14.5617,,9.7875,,12.9415,,12.3312,,13.8286,,13.3793,,11.8544,,16.6859
95,1244625,,10.8799,,11.9061,,13.1537,,18.9896,,12.2737,,15.098,,14.4474,,11.738,,12.0175,,16.5126,,21.4214,,15.0197,,13.75,,12.0396,,13.1497,,12.6767,,18.3265,,16.2608,,12.3122,,18.2297,,14.4749,,9.8632,,13.3005,,12.0836,,13.865,,12.6175,,11.8491,,16.4873
96,1254658,,10.4231,,11.4518,,12.6734,,14.7687,,12.4165,,15.9602,,13.5735,,11.4821,,11.7674,,15.9616,,22.1775,,14.4387,,13.0889,,12.0537,,12.4938,,14.2613,,19.9656,,16.0748,,11.2714,,19.2593,,13.439,,9.5939,,13.8551,,11.3449,,13.5466,,12.612,,11.3127,,16.924
97,1264623,,11.1214,,11.2431,,12.4649,,15.6033,,12.5894,,15.9871,,13.1957,,11.6438,,12.1514,,15.7474,,20.716,,13.8804,,15.1658,,12.4807,,13.9792,,15.8495,,17.3684,,17.0903,,11.3191,,18.5849,,13.9217,,9.9898,,13.5397,,11.75,,13.543,,12.7832,,11.6004,,16.5151
98,1274624,,10.7426,,11.2848,,12.5233,,15.7531,,13.1909,,15.9607,,13.025,,14.5258,,11.2611,,16.8859,,19.7241,,14.3847,,14.2193,,12.0927,,12.913,,12.3435,,16.8953,,18.329,,11.2284,,19.7919,,13.7842,,9.4835,,13.9598,,11.419,,13.4851,,13.1226,,11.3314,,16.9187
99,1284622,,10.4524,,11.3976,,12.2203,,14.3519,,13.2147,,15.671,,12.6346,,13.4062,,11.138,,16.3444,,17.7782,,14.407,,14.0879,,11.7416,,12.489,,15.5901,,23.9446,,17.0894,,11.6987,,17.6151,,14.0034,,9.7584,,13.0352,,11.1815,,13.1444,,12.0372,,11.193,,16.4369
100,1294623,,10.7553,,10.8823,,12.7804,,17.6939,,13.1926,,16.0187,,12.658,,11.4326,,11.2068,,16.1585,,18.9128,,14.3649,,13.3243,,12.1463,,12.4015,,15.6053,,16.1481,,13.8253,,11.9728,,18.9329,,13.7546,,9.6948,,13.6821,,11.4957,,12.9315,,12.0105,,11.214,,16.3558
101,1304624,,10.6834,,10.6718,,12.1138,,15.7624,,13.9917,,15.8354,,13.1067,,10.282,,11.6654,,15.9106,,17.7783,,14.0566,,14.3596,,11.7319,,13.223,,13.4903,,17.5429,,15.8878,,11.2351,,18.1292,,13.3302,,9.8177,,12.697,,11.8188,,14.6815,,12.1042,,11.1902,,16.5449
102,1314621,,10.3938,,10.8153,,12.0004,,15.5114,,12.8475,,15.5652,,12.7754,,11.5936,,11.2533,,15.0208,,17.9594,,13.5432,,14.1956,,12.2408,,13.2646,,15.6813,,24.0428,,17.3609,,10.5884,,18.1743,,13.9516,,9.3736,,13.1689,,11.3875,,15.4683,,11.9034,,11.0192,,16.175
103,1324622,,10.4245,,10.8555,,12.1517,,13.8355,,12.5026,,15.9583,,12.3868,,12.1978,,11.3872,,15.0953,,19.4579,,13.3571,,16.0829,,12.1744,,11.8775,,12.9825,,21.875,,15.5872,,10.9031,,18.282,,15.671,,9.2533,,13.2399,,10.9968,,12.751,,11.7488,,10.9237,,15.822
104,1334620,,10.4494,,10.7374,,12.1313,,14.9537,,12.57,,15.7367,,12.4574,,11.1056,,11.0514,,15.5174,,17.1476,,13.3921,,12.75,,11.5368,,11.9172,,13.9077,,15.8024,,18.5607,,11.1126,,17.5881,,13.56,,9.481,,13.3953,,11.1867,,13.4762,,11.7784,,10.9249,,15.9509
105,1344621,,10.2086,,10.9921,,11.9507,,13.9678,,12.7298,,16.037,,12.5122,,11.1525,,10.6631,,14.3583,,20.2847,,13.6872,,13.8213,,11.987,,12.0342,,11.9822,,22.4415,,17.3128,,10.8661,,17.4579,,13.6359,,9.4307,,13.5373,,11.1853,,12.7605,,11.6021,,11.0384,,16.4564
106,1354621,,10.3691,,10.813,,11.8795,,17.571,,12.9069,,16.0809,,12.4077,,11.7014,,11.4776,,15.5337,,17.984,,13.587,,14.8409,,12.2185,,12.6818,,14.553,,20.8136,,16.3633,,11.3175,,18.0162,,14.4938,,9.6429,,13.4233,,11.1087,,13.2158,,11.4846,,10.9483,,16.0978
107,1364626,,10.5305,,10.529,,11.8322,,15.6982,,12.3676,,15.8603,,12.0755,,11.5252,,11.0796,,15.8846,,18.9775,,13.7503,,13.674,,11.7456,,12.1612,,13.9447,,22.0972,,14.6936,,11.0705,,18.4162,,15.3372,,9.3588,,12.6631,,10.816,,13.1392,,11.6588,,11.0572,,16.1779
108,1374620,,9.9005,,10.587,,11.9954,,15.1414,,12.1061,,15.947,,12.5101,,10.5481,,10.6269,,14.8711,,21.5809,,15.1846,,14.0097,,11.8915,,12.7832,,17.1296,,21.0636,,16.702,,11.1367,,18.1066,,14.1899,,9.3076,,12.795,,11.2802,,13.425,,11.2047,,11.015,,15.5864
109,1384620,,10.3707,,10.6608,,11.8414,,15.9296,,12.2857,,16.146,,12.4882,,11.424,,11.3482,,14.6055,,21.7873,,13.9411,,14.6524,,11.9845,,13.0079,,15.0551,,21.7905,,18.7271,,10.7892,,17.9192,,14.1702,,9.3023,,13.2561,,11.0361,,13.166,,11.1228,,10.9528,,15.6989
110,1394618,,10.1617,,10.5508,,12.0665,,18.7258,,12.1297,,15.9867,,12.752,,11.2745,,10.7227,,15.5421,,19.9295,,12.9154,,14.4075,,12.3624,,11.8431,,13.3207,,18.6135,,15.0887,,11.0829,,17.7491,,13.746,,9.422,,13.1341,,11.1869,,13.34,,11.8037,,11.0104,,15.5315
111,1404618,,10.2455,,10.6471,,11.8571,,17.7777,,11.9114,,16.0732,,12.159,,11.1727,,11.0547,,14.6203,,17.9201,,13.0786,,14.6838,,11.6405,,11.1029,,13.9985,,21.2203,,15.1456,,10.4967,,17.6653,,13.6724,,9.64,,13.6822,,10.8623,,13.2077,,11.5933,,11.0797,,15.7351
112,1414617,,10.1412,,10.4222,,11.8543,,19.6958,,12.2233,,16.1326,,12.2765,,10.8483,,10.9436,,14.4005,,18.8891,,13.6799,,14.8575,,12.083,,12.4801,,14.2166,,17.2408,,15.8059,,11.5774,,18.0035,,12.5177,,9.5311,,13.3673,,10.9691,,14.0025,,11.0803,,10.959,,15.6486
113,1424617,,9.9356,,10.7681,,11.906,,15.6636,,12.2459,,15.844,,12.4949,,11.1865,,11.2095,,14.4659,,18.1942,,13.7774,,13.5513,,11.7813,,12.6535,,13.6389,,18.7787,,13.8081,,10.8406,,18.393,,13.7229,,8.8914,,14.1951,,11.1886,,13.6043,,11.4001,,11.1039,,15.3399
114,1434617,,10.5699,,10.9791,,11.7581,,17.8769,,13.2946,,15.7975,,12.3264,,10.6395,,10.7497,,14.7474,,19.3951,,13.889,,13.5845,,11.592,,12.0059,,16.8499,,19.8192,,16.5889,,10.6421,,17.6461,,13.4515,,9.4184,,13.329,,11.1873,,12.8959,,11.2325,,10.8421,,15.5638
